date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:32:01	14616/14616	---M--	200	added ('OK')	image/png	etag:%223918-55b694bf30c76%22	http://kohette.com/wpthemes/narratium/wp-content/uploads/2017/10/cropped-Logo.png	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-content/uploads/2017/10/cropped-Logo.png	(from http://kohette.com/wpthemes/narratium/)
11:32:03	51388/51388	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Feb%202020%2004:30:33%20GMT	http://kohette.com/wpthemes/narratium/docs/theme-features/extended-template-system/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/docs/theme-features/extended-template-system/index.html	(from http://kohette.com/wpthemes/narratium/)
11:32:04	51702/51702	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Feb%202020%2004:30:35%20GMT	http://kohette.com/wpthemes/narratium/category/internet/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/category/internet/index.html	(from http://kohette.com/wpthemes/narratium/)
11:32:04	117190/117190	---M--	200	added ('OK')	image/jpeg	etag:%221c9c6-55e57ad653453%22	http://kohette.com/wpthemes/narratium/wp-content/uploads/2017/11/21.jpg	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-content/uploads/2017/11/21.jpg	(from http://kohette.com/wpthemes/narratium/)
11:32:07	29394/29394	---M--	200	added ('OK')	image/png	etag:%2272d2-55b694af20bc3%22	http://kohette.com/wpthemes/narratium/wp-content/uploads/2017/10/Logo-big-white-transparent.png	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-content/uploads/2017/10/Logo-big-white-transparent.png	(from http://kohette.com/wpthemes/narratium/)
11:32:08	78564/78564	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Feb%202020%2004:30:38%20GMT	http://kohette.com/wpthemes/narratium/i-skyped-jacques-cousteaus-grandson-on-the-bottom-of-the-ocean/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/i-skyped-jacques-cousteaus-grandson-on-the-bottom-of-the-ocean/index.html	(from http://kohette.com/wpthemes/narratium/)
11:32:08	3559/3559	---MCZ	200	added ('OK')	application/javascript	etag:W/%22de7-58828a40cdd31%22	http://kohette.com/wpthemes/narratium/wp-content/themes/narratium/assets/js/ktt-backgroundy.js?ver=5.3.2	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-content/themes/narratium/assets/js/ktt-backgroundy9dff.js	(from http://kohette.com/wpthemes/narratium/)
11:32:11	83590/83590	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Feb%202020%2004:30:33%20GMT	http://kohette.com/wpthemes/narratium/category/philosophy/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/category/philosophy/index.html	(from http://kohette.com/wpthemes/narratium/)
11:32:13	167131/167131	---MCZ	200	added ('OK')	application/javascript	etag:W/%2228cdb-58828a40cdd31%22	http://kohette.com/wpthemes/narratium/wp-content/themes/narratium/assets/js/angular.min.js?ver=5.3.2	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-content/themes/narratium/assets/js/angular.min9dff.js	(from http://kohette.com/wpthemes/narratium/)
11:32:13	25673/25673	---MCZ	200	added ('OK')	application/javascript	etag:W/%226449-58828a40cdd31%22	http://kohette.com/wpthemes/narratium/wp-content/themes/narratium/assets/js/angular-animate.min.js?ver=5.3.2	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-content/themes/narratium/assets/js/angular-animate.min9dff.js	(from http://kohette.com/wpthemes/narratium/)
11:32:15	3876/3876	---MCZ	200	added ('OK')	application/javascript	etag:W/%22f24-58828a40cdd31%22	http://kohette.com/wpthemes/narratium/wp-content/themes/narratium/assets/js/angular-aria.min.js?ver=5.3.2	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-content/themes/narratium/assets/js/angular-aria.min9dff.js	(from http://kohette.com/wpthemes/narratium/)
11:32:16	57472/57472	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Feb%202020%2004:30:43%20GMT	http://kohette.com/wpthemes/narratium/author/imuller/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/author/imuller/index.html	(from http://kohette.com/wpthemes/narratium/)
11:32:18	83194/83194	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Feb%202020%2004:30:48%20GMT	http://kohette.com/wpthemes/narratium/haunted-by-his-brother-he-revolutionized-physics/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/haunted-by-his-brother-he-revolutionized-physics/index.html	(from http://kohette.com/wpthemes/narratium/)
11:32:18	96491/96491	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Feb%202020%2004:30:39%20GMT	http://kohette.com/wpthemes/narratium/category/science/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/category/science/index.html	(from http://kohette.com/wpthemes/narratium/)
11:32:20	74034/74034	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Feb%202020%2004:30:49%20GMT	http://kohette.com/wpthemes/narratium/black-box-software-could-be-the-future-of-cryptography/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/black-box-software-could-be-the-future-of-cryptography/index.html	(from http://kohette.com/wpthemes/narratium/)
11:32:22	63619/63619	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Feb%202020%2004:30:51%20GMT	http://kohette.com/wpthemes/narratium/page/2/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/page/2/index.html	(from http://kohette.com/wpthemes/narratium/)
11:32:23	53217/53217	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Feb%202020%2004:30:53%20GMT	http://kohette.com/wpthemes/narratium/author/iwintheiser/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/author/iwintheiser/index.html	(from http://kohette.com/wpthemes/narratium/)
11:32:30	88193/88193	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Feb%202020%2004:30:53%20GMT	http://kohette.com/wpthemes/narratium/algorithms-supercharged-gerrymandering-we-should-use-them-to-fix-it/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/algorithms-supercharged-gerrymandering-we-should-use-them-to-fix-it/index.html	(from http://kohette.com/wpthemes/narratium/)
11:32:43	56830/56830	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Feb%202020%2004:30:54%20GMT	http://kohette.com/wpthemes/narratium/author/iherzog/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/author/iherzog/index.html	(from http://kohette.com/wpthemes/narratium/)
11:32:43	52764/52764	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Feb%202020%2004:30:58%20GMT	http://kohette.com/wpthemes/narratium/author/cmitchell/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/author/cmitchell/index.html	(from http://kohette.com/wpthemes/narratium/)
11:32:43	52612/52612	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Feb%202020%2004:30:56%20GMT	http://kohette.com/wpthemes/narratium/author/frami-chauncey/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/author/frami-chauncey/index.html	(from http://kohette.com/wpthemes/narratium/)
11:32:52	154432/154432	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2225b40-58828a40cc9a9%22	http://kohette.com/wpthemes/narratium/wp-content/themes/narratium/assets/fonts/icons.eot?97909052	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-content/themes/narratium/assets/fonts/iconsbaf5.eot	(from http://kohette.com/wpthemes/narratium/wp-content/themes/narratium/assets/stylesheets/icons.css?ver=5.3.2)
11:32:52	60859/60859	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Feb%202020%2004:31:05%20GMT	http://kohette.com/wpthemes/narratium/author/flatley-kobe/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/author/flatley-kobe/index.html	(from http://kohette.com/wpthemes/narratium/)
11:32:53	95300/95300	---M--	200	added ('OK')	text/html	etag:%2217444-58828a40ccd91%22	http://kohette.com/wpthemes/narratium/wp-content/themes/narratium/assets/fonts/icons.woff?97909052	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-content/themes/narratium/assets/fonts/iconsbaf5.html	(from http://kohette.com/wpthemes/narratium/wp-content/themes/narratium/assets/stylesheets/icons.css?ver=5.3.2)
11:32:55	49500/49500	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Feb%202020%2004:31:17%20GMT	http://kohette.com/wpthemes/narratium/author/lakin-salma/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/author/lakin-salma/index.html	(from http://kohette.com/wpthemes/narratium/)
11:32:57	65597/65597	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Feb%202020%2004:31:18%20GMT	http://kohette.com/wpthemes/narratium/author/webster17/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/author/webster17/index.html	(from http://kohette.com/wpthemes/narratium/)
11:33:00	74049/74049	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Feb%202020%2004:31:27%20GMT	http://kohette.com/wpthemes/narratium/the-nations-guaranteed-to-be-swallowed-by-the-sea/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/the-nations-guaranteed-to-be-swallowed-by-the-sea/index.html	(from http://kohette.com/wpthemes/narratium/)
11:33:02	56928/56928	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Feb%202020%2004:31:27%20GMT	http://kohette.com/wpthemes/narratium/author/ortiz-lauriane/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/author/ortiz-lauriane/index.html	(from http://kohette.com/wpthemes/narratium/)
11:33:16	76859/76859	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Feb%202020%2004:31:30%20GMT	http://kohette.com/wpthemes/narratium/meet-aubrey-de-grey-the-researcher-who-wants-to-cure-old-age/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/meet-aubrey-de-grey-the-researcher-who-wants-to-cure-old-age/index.html	(from http://kohette.com/wpthemes/narratium/)
11:33:24	73329/73329	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Feb%202020%2004:31:36%20GMT	http://kohette.com/wpthemes/narratium/floating-utopias-for-the-age-of-rising-seas/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/floating-utopias-for-the-age-of-rising-seas/index.html	(from http://kohette.com/wpthemes/narratium/)
11:33:26	57107/57107	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Feb%202020%2004:31:32%20GMT	http://kohette.com/wpthemes/narratium/author/zachary-rodriguez/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/author/zachary-rodriguez/index.html	(from http://kohette.com/wpthemes/narratium/)
11:33:26	57454/57454	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Feb%202020%2004:31:35%20GMT	http://kohette.com/wpthemes/narratium/author/runolfsdottir-tillman/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/author/runolfsdottir-tillman/index.html	(from http://kohette.com/wpthemes/narratium/)
11:33:38	50612/50612	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Feb%202020%2004:31:51%20GMT	http://kohette.com/wpthemes/narratium/author/raymundo89/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/author/raymundo89/index.html	(from http://kohette.com/wpthemes/narratium/)
11:33:46	53033/53033	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Feb%202020%2004:31:58%20GMT	http://kohette.com/wpthemes/narratium/author/dooley-daniella/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/author/dooley-daniella/index.html	(from http://kohette.com/wpthemes/narratium/)
11:33:46	69427/69427	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Feb%202020%2004:32:00%20GMT	http://kohette.com/wpthemes/narratium/what-the-near-future-is-actually-going-to-look-like/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/what-the-near-future-is-actually-going-to-look-like/index.html	(from http://kohette.com/wpthemes/narratium/)
11:33:47	57042/57042	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Feb%202020%2004:32:01%20GMT	http://kohette.com/wpthemes/narratium/author/mayert-donato/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/author/mayert-donato/index.html	(from http://kohette.com/wpthemes/narratium/)
11:33:48	27793/27793	---MCZ	200	added ('OK')	text/css	etag:W/%226c91-58828a40d6201%22	http://kohette.com/wpthemes/narratium/wp-content/themes/narratium/assets/stylesheets/template-single.css?ver=5.3.2	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-content/themes/narratium/assets/stylesheets/template-single9dff.css	(from http://kohette.com/wpthemes/narratium/docs/theme-features/extended-template-system/)
11:33:48	52400/52400	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Feb%202020%2004:32:12%20GMT	http://kohette.com/wpthemes/narratium/author/rosemarie-carroll/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/author/rosemarie-carroll/index.html	(from http://kohette.com/wpthemes/narratium/)
11:33:50	4258/4258	---M--	200	added ('OK')	image/png	etag:%2210a2-55b694bf696b5%22	http://kohette.com/wpthemes/narratium/wp-content/uploads/2017/10/cropped-Logo-180x180.png	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-content/uploads/2017/10/cropped-Logo-180x180.png	(from http://kohette.com/wpthemes/narratium/)
11:33:50	367879/367879	---MCZ	200	added ('OK')	text/css	etag:W/%2259d07-58828a40d5e19%22	http://kohette.com/wpthemes/narratium/wp-content/themes/narratium/assets/stylesheets/angular-material.min.css?ver=5.3.2	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-content/themes/narratium/assets/stylesheets/angular-material.min9dff.css	(from http://kohette.com/wpthemes/narratium/)
11:33:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Feb%202020%2004:32:24%20GMT	http://kohette.com/wpthemes/narratium/?p=135	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/index86fa.html	(from http://kohette.com/wpthemes/narratium/docs/theme-features/extended-template-system/)
11:33:51	2485/2485	---MCZ	200	added ('OK')	text/xml	date:Mon,%2003%20Feb%202020%2004:32:24%20GMT	http://kohette.com/wpthemes/narratium/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkohette.com%2Fwpthemes%2Fnarratium%2Fdocs%2Ftheme-features%2Fextended-template-system%2F&format=xml	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-json/oembed/1.0/embed5270	(from http://kohette.com/wpthemes/narratium/docs/theme-features/extended-template-system/)
11:33:52	2385/2385	---MCZ	200	added ('OK')	application/javascript	etag:W/%22951-59b4f748c49a5%22	http://kohette.com/wpthemes/narratium/wp-includes/js/comment-reply.min.js?ver=5.3.2	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-includes/js/comment-reply.min9dff.js	(from http://kohette.com/wpthemes/narratium/docs/theme-features/extended-template-system/)
11:33:58	86745/86745	---M--	200	added ('OK')	image/png	etag:%22152d9-55ac872acc8dd%22	http://kohette.com/wpthemes/narratium/wp-content/uploads/2017/10/tumblr_mz24i9f8cj1r2uzyoo2_1280-225x300.png	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-content/uploads/2017/10/tumblr_mz24i9f8cj1r2uzyoo2_1280-225x300.png	(from http://kohette.com/wpthemes/narratium/category/philosophy/)
11:33:59	57778/57778	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Feb%202020%2004:32:23%20GMT	http://kohette.com/wpthemes/narratium/features-overview/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/features-overview/index.html	(from http://kohette.com/wpthemes/narratium/)
11:33:59	50968/50968	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Feb%202020%2004:32:25%20GMT	http://kohette.com/wpthemes/narratium/docs/theme-features/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/docs/theme-features/index.html	(from http://kohette.com/wpthemes/narratium/docs/theme-features/extended-template-system/)
11:34:15	184793/184793	---MC-	200	added ('OK')	application/rss+xml	etag:%22c0aab4feab6a9433a1a62fc545f20329%22	http://kohette.com/wpthemes/narratium/feed/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/feed/index.html	(from http://kohette.com/wpthemes/narratium/)
11:34:27	164108/164108	---M--	200	added ('OK')	image/jpeg	etag:%222810c-55ab9c2da5fa1%22	http://kohette.com/wpthemes/narratium/wp-content/uploads/2017/10/tumblr_nde9puPQud1smn4pqo5_1280-1-1024x585.jpg	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-content/uploads/2017/10/tumblr_nde9puPQud1smn4pqo5_1280-1-1024x585.jpg	(from http://kohette.com/wpthemes/narratium/category/philosophy/)
11:34:31	53622/53622	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Feb%202020%2004:33:01%20GMT	http://kohette.com/wpthemes/narratium/category/travel/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/category/travel/index.html	(from http://kohette.com/wpthemes/narratium/category/philosophy/)
11:34:51	229564/229564	---M--	200	added ('OK')	image/jpeg	etag:%22380bc-55ab9c18ab25f%22	http://kohette.com/wpthemes/narratium/wp-content/uploads/2017/10/Bablet-Slide-1024x591.jpg	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-content/uploads/2017/10/Bablet-Slide-1024x591.jpg	(from http://kohette.com/wpthemes/narratium/category/philosophy/)
11:35:06	209841/209841	---M--	200	added ('OK')	image/jpeg	etag:%22333b1-55ab9c2a68256%22	http://kohette.com/wpthemes/narratium/wp-content/uploads/2017/10/tumblr_mz24i9f8cj1r2uzyoo5_1280-498x1024.jpg	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-content/uploads/2017/10/tumblr_mz24i9f8cj1r2uzyoo5_1280-498x1024.jpg	(from http://kohette.com/wpthemes/narratium/category/philosophy/)
11:35:06	88919/88919	---M--	200	added ('OK')	image/jpeg	etag:%2215b57-55ab9c2187b1b%22	http://kohette.com/wpthemes/narratium/wp-content/uploads/2017/10/c24a9f61b79f4f78f54cf8584d4914de-alternative-movie-posters-tree-of-life-683x1024.jpg	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-content/uploads/2017/10/c24a9f61b79f4f78f54cf8584d4914de-alternative-movie-posters-tree-of-life-683x1024.jpg	(from http://kohette.com/wpthemes/narratium/category/philosophy/)
11:35:07	425404/425404	---M--	200	added ('OK')	image/png	etag:%2267dbc-55aa1d7a529ee%22	http://kohette.com/wpthemes/narratium/wp-content/uploads/2017/10/91ae2b4a3ac2e14b021019f5595ea394-1024x662.png	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-content/uploads/2017/10/91ae2b4a3ac2e14b021019f5595ea394-1024x662.png	(from http://kohette.com/wpthemes/narratium/category/philosophy/)
11:35:07	7493/7493	---MCZ	200	added ('OK')	application/javascript	etag:W/%221d45-58828a40cdd31%22	http://kohette.com/wpthemes/narratium/wp-content/themes/narratium/assets/js/salvattore.min.js	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-content/themes/narratium/assets/js/salvattore.min.js	(from http://kohette.com/wpthemes/narratium/category/philosophy/)
11:35:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Feb%202020%2004:33:41%20GMT	http://kohette.com/wpthemes/narratium/?p=86	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/index6213.html	(from http://kohette.com/wpthemes/narratium/i-skyped-jacques-cousteaus-grandson-on-the-bottom-of-the-ocean/)
11:35:08	2743/2743	---MCZ	200	added ('OK')	application/json	date:Mon,%2003%20Feb%202020%2004:33:41%20GMT	http://kohette.com/wpthemes/narratium/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkohette.com%2Fwpthemes%2Fnarratium%2Fi-skyped-jacques-cousteaus-grandson-on-the-bottom-of-the-ocean%2F	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-json/oembed/1.0/embedc895.json	(from http://kohette.com/wpthemes/narratium/i-skyped-jacques-cousteaus-grandson-on-the-bottom-of-the-ocean/)
11:35:08	3484/3484	---MC-	200	added ('OK')	application/rss+xml	etag:%22778b0771846c7971df029fe50750f9d4%22	http://kohette.com/wpthemes/narratium/i-skyped-jacques-cousteaus-grandson-on-the-bottom-of-the-ocean/feed/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/i-skyped-jacques-cousteaus-grandson-on-the-bottom-of-the-ocean/feed/index.html	(from http://kohette.com/wpthemes/narratium/i-skyped-jacques-cousteaus-grandson-on-the-bottom-of-the-ocean/)
11:35:08	2871/2871	---MCZ	200	added ('OK')	text/xml	date:Mon,%2003%20Feb%202020%2004:33:42%20GMT	http://kohette.com/wpthemes/narratium/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkohette.com%2Fwpthemes%2Fnarratium%2Fi-skyped-jacques-cousteaus-grandson-on-the-bottom-of-the-ocean%2F&format=xml	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-json/oembed/1.0/embed61cd	(from http://kohette.com/wpthemes/narratium/i-skyped-jacques-cousteaus-grandson-on-the-bottom-of-the-ocean/)
11:36:44	1064258/1064258	---M--	200	added ('OK')	image/png	etag:%22103d42-55ac872a2ddd0%22	http://kohette.com/wpthemes/narratium/wp-content/uploads/2017/10/tumblr_mz24i9f8cj1r2uzyoo2_1280.png	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-content/uploads/2017/10/tumblr_mz24i9f8cj1r2uzyoo2_1280.png	(from http://kohette.com/wpthemes/narratium/category/philosophy/)
11:36:46	700/700	---MCZ	200	added ('OK')	application/javascript	etag:W/%222bc-4fd3c60c17980%22	http://kohette.com/wpthemes/narratium/wp-content/plugins/akismet/_inc/form.js?ver=3.3.4	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-content/plugins/akismet/_inc/form7984.js	(from http://kohette.com/wpthemes/narratium/i-skyped-jacques-cousteaus-grandson-on-the-bottom-of-the-ocean/)
